V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 POP REGION
-0.007358 0.00555261 -0.00232573 -0.000568545 4.5873e-05 0.0207194 0.00294978 -0.00357078 -4.36789e-05 -0.00020105 -0.00144394 -0.012927 -0.00500244 0.00237619 -0.00759926 -0.00538571 0.00517954 0.00263047 -0.000228794 0.000906028 LIMAA LIMAA
-0.0111894 0.00875907 -0.00202603 -0.00327231 0.0103455 -0.0116522 0.00132922 0.000751805 -0.000593096 -0.00363782 -0.000156913 0.0128863 0.00452189 -0.00869517 0.0114557 0.00697233 -0.0112037 -0.00297554 -0.00052295 0.00179669 LIMAA LIMAA
-0.00872735 0.0039114 -0.00199923 0.000680408 0.00127776 0.0345257 0.00972789 0.00358011 0.001062 0.0191513 -0.00186269 0.00963564 0.00140786 -0.00616758 0.00226855 0.0104919 -0.00492448 -0.0132757 0.00399651 0.0154897 LIMAA LIMAA
-0.00837348 0.00471361 -0.00285001 -0.00031986 0.0148882 0.0015438 0.00135421 0.00539555 0.000468805 0.00846038 0.00030067 -0.010866 -0.00882485 0.00554343 -0.0152925 0.00060906 0.0117471 -0.00143332 0.000194697 -0.000357817 LIMAA LIMAA
-0.00922617 0.00523928 -0.0020284 -0.00142021 -0.007391 -0.0131848 -0.00164793 0.00620877 0.000115847 0.0195217 -0.000194519 0.00222009 0.00665777 0.00105291 0.00282151 -0.0117987 0.00670596 0.00491459 0.000712928 -0.00184202 LIMAA LIMAA
-0.00531954 0.00425077 -0.00333256 0.00213368 0.0223492 0.0281547 0.00835585 -0.0026195 7.94432e-05 0.00597819 -0.00263791 0.0145914 0.00274903 -0.00251063 0.00338174 -0.00558004 -0.00102674 0.0150306 -0.00492851 -0.00401282 LIMAA LIMAA
-0.00580743 0.00202732 -0.00382603 0.000787546 -0.00985951 0.013961 -0.00174728 -0.00254784 0.000492852 -0.00659251 0.000793273 -0.000267225 0.00476506 -0.00465127 -0.000430948 -0.00531681 0.000991651 0.00789663 -0.0014496 -0.00636662 LIMAA LIMAA
-0.00717689 0.00194475 -0.00461429 0.0012276 0.00818225 -0.0138667 -0.00385059 0.00103491 -0.000283793 -0.00109486 -0.00037775 0.0154624 0.00271083 -0.00485022 0.00416649 0.00306341 -0.00837206 -0.00306435 0.0041872 0.00130967 LIMAA LIMAA
-0.0100132 0.00605759 -0.0016388 -0.000514253 -0.00453736 0.0234956 0.00431544 -0.00321384 -0.000306534 -0.00747865 0.00139921 -0.0053078 0.0039075 0.0042759 -0.000935129 -0.00574105 0.00644717 0.0142204 -0.00656041 -0.00302032 LIMAA LIMAA
-0.0075486 0.00575055 -0.00374892 -0.000345512 0.0236336 -0.00516624 -0.0016208 -0.00313417 0.000583519 0.000145535 -0.000206801 0.0343981 -0.00909783 -0.0162205 0.0119486 -0.00519682 -0.018305 0.000938123 -0.00181192 -0.00218967 LIMAA LIMAA
-0.00956988 0.00660244 -0.00217832 -0.00207459 -0.0083614 -0.00393113 -0.000871516 -0.00175338 0.000725353 -0.00643725 0.00114581 0.00424382 0.00761228 -0.00275118 0.00210401 0.00494457 -0.00100338 0.00505593 -0.00403115 0.014721 LIMAA LIMAA
-0.00571997 -0.000562243 -0.00475229 0.00226005 -0.00586687 0.0165822 -0.00285432 -0.00172933 -0.0012638 -0.00443107 -0.00161031 -0.00895502 -0.00538464 0.00816067 -0.00635143 -0.00256886 0.0065505 0.00479303 0.00105042 -0.00918884 LIMAA LIMAA
-0.00485553 0.00646525 -0.00239603 -0.000686864 -0.00406286 -0.00166401 0.000217759 -0.00258405 -0.000116105 -0.00306519 -2.40502e-05 0.0023518 -0.00163761 -0.00133043 0.00520626 -0.00321104 -0.00548696 -0.00151211 -0.0060272 0.00163725 LIMAA LIMAA
-0.00555245 0.000213629 -0.00421376 0.00171827 -0.00757064 0.00918471 -0.0030592 -0.00189371 -0.00206608 -0.00663625 -0.00204739 0.00511137 -0.0020941 -0.0007102 -0.00665744 -0.00699107 -0.000731421 0.00342962 0.00119593 -0.00260087 LIMAA LIMAA
0.0016499 0.00020495 0.00165993 0.00463243 0.0182336 0.0129128 1.70858e-06 -0.005796 -0.00325402 -0.00331882 0.00247429 0.0205014 0.00622529 -0.00403935 0.00171751 -0.00980194 0.000747089 0.01767 0.00462109 0.00582318 LIMAA LIMAA
-0.00935857 0.00558949 -0.00293154 -0.000404366 0.0128249 0.00500255 0.00234717 -0.000898261 0.00106192 0.000841806 0.00163377 -0.0114737 -0.0115469 -0.00276426 -0.0109657 0.00852176 0.00339997 -0.0165341 0.00504856 0.0109634 LIMAA LIMAA
0.00934602 -0.00224498 -0.00784356 0.00698929 0.0209944 -0.00181472 -0.00853895 -0.00457956 0.00224353 -0.00656376 0.00216933 0.0134337 -0.00463943 -0.00902653 0.019749 -0.0128514 -0.00164629 0.0123338 0.00271942 0.0119491 LIMAA LIMAA
0.000885184 0.00290627 -0.00325567 0.00177615 -0.000752468 0.0139616 -0.00360025 0.00212747 0.00133024 -0.00127037 0.00361617 0.000787697 -0.00628434 0.00500761 0.000424402 -0.00988625 -0.000770518 0.0113972 0.00530589 -0.00688261 LIMAA LIMAA
0.000934318 -0.00738223 -0.00888495 0.00701614 0.00754359 0.00666864 -0.0109384 -7.71817e-05 0.00286549 0.00186388 -0.00116531 -0.0141584 -0.0125645 0.0169966 -0.0111676 -0.00639473 0.00730366 0.00655923 0.0088027 0.00348411 LIMAA LIMAA
-0.00840988 0.00394829 0.000513063 0.000604391 -0.00654762 0.0220161 0.00334166 -0.00639137 -0.00060029 -0.0113227 0.00020514 0.00213558 0.00245562 0.000379481 -0.00147635 -0.0054839 -0.00282026 0.0113209 -0.002964 -0.00227301 LIMAA LIMAA
-0.0060412 0.000316897 -0.00413909 0.00149432 -0.00240607 0.00194298 -0.00316844 0.00104396 0.000309105 0.000745471 -0.000643763 0.010146 0.00110942 0.00376559 0.0029518 -0.00136773 -0.00183792 0.00474335 0.00291003 -0.00337923 LIMAA LIMAA
-0.0109434 0.0080604 -0.000397117 -0.00303633 -0.0169988 -0.0125916 0.00288099 0.010478 0.0013272 0.0313152 -0.000892169 0.000379441 0.000539598 0.000383554 0.00054423 -0.0110039 0.00517548 0.0158141 -0.00643722 -0.00252951 LIMAA LIMAA
-0.00427084 0.000731908 -0.00477444 0.00169862 -0.00681216 -0.000154 -0.00916018 0.00558416 -0.000731446 0.00974039 0.00282166 -0.00488732 0.00510516 -0.00393771 -0.000377678 -0.0031968 0.00604168 0.0204707 0.000224485 0.00449242 LIMAA LIMAA
-0.0107166 0.00861515 -0.000831959 -0.00264753 0.00985431 0.0274292 0.00904529 -0.00556857 0.00136605 -0.00670309 0.000668225 -0.0209653 0.00798451 0.00507126 -0.00874151 -0.00426809 0.0124155 0.0139757 -0.00672912 -0.00810738 LIMAA LIMAA
-0.00924557 0.00638054 -0.00304897 -0.00167486 0.017099 -0.00961581 -0.000764024 -0.00346566 0.00120683 -0.00647809 -0.001939 0.0238815 -0.0242004 -0.00979959 -0.00809909 -0.000918902 -0.00978062 -0.00606737 -0.00382812 -0.00343886 LIMAA LIMAA
-0.00785126 0.00550703 -0.00152136 -0.00121472 -0.0129624 0.0145995 0.00559991 -0.000714815 0.00241235 0.00193716 -0.00133757 -0.00111625 0.00322424 0.00481664 0.00291534 0.00616583 -0.00515206 -0.0105108 0.000614088 0.00834843 LIMAA LIMAA
-0.00805842 0.00313204 -0.00391337 0.000598543 0.0108175 -0.0136198 -0.00168579 0.00733601 0.00255368 0.0201599 0.00316627 -0.0128853 -0.00691764 -0.00208359 -0.00913959 0.000766609 0.00756589 0.00558536 -0.00547337 -0.00303352 LIMAA LIMAA
-0.00047964 0.00113157 -0.00568158 0.00239583 -0.00123035 0.0199089 0.000580909 -0.00443359 -0.00326966 -0.00433639 -0.000362194 -8.47918e-05 0.00101979 0.00583838 -0.00646366 -0.0121032 -0.00128966 0.0108704 0.00646105 -0.00268317 LIMAA LIMAA
-0.00305114 0.000276004 -0.00584345 0.00315706 0.0158824 0.0187007 -0.000378726 -0.00370711 -0.00165937 0.00105925 -0.00420487 0.0170971 -0.00405201 -0.00259884 0.00478798 -0.0138718 -0.00320454 0.0184907 -0.0121036 -0.00891514 LIMAA LIMAA
-0.00877218 0.00449482 -0.00273905 -0.000794288 -0.00319159 -0.0242606 -0.00493984 0.00726398 0.000714746 0.011576 0.000117838 0.00697651 -0.000955217 -0.000544483 -0.000897911 -0.00545372 -0.00783201 -0.0097587 0.0175781 0.0136309 LIMAA LIMAA
-0.0121068 0.0099143 -0.0014519 -0.00316621 0.0043 -0.0314865 -0.00323026 0.00573874 0.000579739 0.00912657 0.000970685 -0.00603682 0.00272586 -0.0021807 -0.00558226 -0.00186681 -0.00680494 -0.0148701 0.00739979 0.00772315 LIMAA LIMAA
-0.010455 0.00706611 -0.00246247 -0.00248538 0.0201863 0.00180941 0.00432218 -0.00263231 -0.000523368 -0.016372 -0.0033497 0.0231778 -0.0169015 -0.0180738 0.000593762 0.000587186 -0.0161188 -0.00582659 -0.00793074 -0.000299603 LIMAA LIMAA
-0.00566155 -0.00049303 -0.00531904 0.00412577 0.0347776 0.0238276 0.00257586 0.00796255 0.00156108 0.0215386 -0.0024004 0.016722 0.00872179 -0.00750286 0.00917258 0.019718 -0.0167857 -0.0173935 0.0119539 0.0193344 LIMAA LIMAA
-0.00931872 0.00535764 -0.00260429 -0.00210516 -0.0066458 0.00834943 0.00413972 -0.00498115 0.000969378 -0.013415 0.000856263 -0.00244768 0.00492056 -0.00221371 0.000777774 0.00236094 -0.00419487 -0.000853721 -0.00360864 -0.00221871 LIMAA LIMAA
-0.010157 0.00675298 -0.0014807 -0.00227251 -0.0132756 -0.00642401 -0.000856031 -0.00205375 -0.00192072 -0.00542032 0.000339119 0.00175444 0.00922236 0.00386401 -0.000277478 0.0050793 0.00445241 0.00509384 0.00164028 0.0083501 LIMAA LIMAA
-0.00692226 0.00166741 -0.00527452 0.00141561 0.0319622 -0.00593115 -0.00327262 0.00162172 0.000254449 0.00412842 -0.000168332 0.0226914 -0.00479565 -0.00750897 -0.000611345 -0.000377153 -0.0101777 0.00352401 -0.00442214 -0.00644794 LIMAA LIMAA
-0.0085564 0.00451255 -0.00454872 0.00090229 0.0446809 0.0074472 0.00170417 -0.0013969 0.000337255 -0.00890317 -0.00131555 0.0386165 0.00308551 -0.0132981 0.0177209 -0.00752147 -0.0160916 0.00541689 -0.0171425 -0.00264734 LIMAA LIMAA
-0.00627927 0.00315739 -0.00441942 0.00110257 0.0143841 0.0219595 0.00385366 -0.00117679 0.000744837 -0.00409774 -0.000780898 0.00138887 0.0108953 0.000372081 0.00293162 -0.000106006 1.82315e-05 0.0106625 -0.0121957 -0.00139942 LIMAA LIMAA
-0.010788 0.00787742 -0.00165606 -0.00238077 0.00527025 -0.0153068 0.000409024 0.000386926 -0.000324914 -0.0022577 -0.0014038 0.0149318 -0.000465435 0.000356481 -0.000745081 0.00335401 -0.0103274 -0.00201906 -8.02211e-05 -0.000488841 LIMAA LIMAA
-0.00845901 0.00407737 -0.00293081 -0.000875614 -0.00771972 -0.00679012 -0.00334274 -0.000276565 0.00069308 0.000795944 -0.00275031 0.00057455 -0.000170011 0.00534479 0.00968292 -0.00805458 0.000280582 0.00923973 -0.00653319 -0.0107725 LIMAA LIMAA
-0.00715446 0.00298276 -0.00422214 -0.000559928 0.0111402 -0.00850022 -0.00265316 0.00354204 -0.00249074 0.0015904 -0.0020461 0.0200165 -0.00103508 -0.00890169 -0.00177684 0.00146577 -0.00889228 0.00170974 0.00188549 0.00238428 LIMAA LIMAA
-0.0106945 0.00705649 -0.00232732 -0.00167087 0.00636896 -0.0120269 -0.00198986 -0.00542787 -0.0013078 -0.0151508 -0.000194334 0.00478249 0.00570365 -0.00150757 0.0112606 0.00689951 -0.00231514 -0.00882739 0.00603304 0.00463223 LIMAA LIMAA
-0.0103571 0.00614739 -0.00496917 0.000108726 0.0566897 -0.0178615 0.000184476 0.00388773 -7.36578e-05 -0.0059543 -0.0018898 0.0317652 0.000639939 -0.0117384 0.0180104 0.0136865 -0.0147334 -0.00159405 -0.00841902 0.0034626 LIMAA LIMAA
-0.0104557 0.00739664 -0.00122393 -0.00264051 -0.0119453 -0.0159431 -0.0022852 0.00370943 -0.00101843 0.00597732 -0.000503533 -0.00149 0.0112269 -0.000936469 0.00975009 -0.00103322 -0.0028485 0.000703462 -0.0027761 0.0015962 LIMAA LIMAA
-0.0106187 0.00759798 -0.00168591 -0.00210724 0.00124708 -0.016912 -0.000322355 0.00447022 0.000703466 0.00537282 -0.000731448 0.00521984 0.0106468 -0.00496774 0.0110212 0.0029078 -0.00510091 0.00434482 -0.00216938 0.000478174 LIMAA LIMAA
-0.00709794 0.00201565 9.00185e-05 0.00125797 0.0145493 -0.00269371 -0.00110623 -0.00461741 0.000879019 -0.00974232 0.000690301 0.000171277 -0.00842304 0.00422057 -0.0097423 0.00220946 0.00252716 -0.00869737 0.000754511 -0.000116545 LIMAA LIMAA
-0.0109621 0.00749579 -0.00101618 -0.00243057 -0.00730509 0.0150059 0.00544302 -0.00309023 0.000225564 -0.00400491 -0.000444732 0.0047647 -0.000936018 0.00121331 0.00061175 -0.00551962 0.00215899 0.0106947 -0.00888627 -0.00332335 LIMAA LIMAA
-0.00955232 0.00572101 -0.00272164 -0.000647932 0.000599785 0.0069957 -0.000299796 -0.00736833 -0.000288815 -0.0133583 -0.000351474 0.00301563 -0.002015 -0.00417293 0.00174475 0.000540107 -0.000482589 4.04674e-05 -0.00749578 -0.00129112 LIMAA LIMAA
-0.0113774 0.00852257 -0.00186853 -0.00161619 0.0247512 -7.88869e-05 0.00404194 -0.00717716 0.000382959 -0.016844 -0.00125348 0.00238055 0.0173925 -0.00451992 0.0139453 0.0081986 -0.00692999 0.00260127 -0.00628682 -0.00178662 LIMAA LIMAA
-0.00822891 0.00480678 -0.00492503 0.000138234 0.0412982 -0.00904858 -0.00170929 -0.00404127 0.000692018 -0.0105464 0.00170494 0.00410485 0.0210953 -0.000110273 0.0239631 0.00772109 -0.0091186 0.00733987 -0.004189 -0.00403275 LIMAA LIMAA
-0.00799755 0.0037323 -0.00361111 0.00119701 0.011313 0.012118 0.000151962 -0.00350444 -0.00123954 -0.00896588 0.000357994 -0.0177597 -0.00595445 0.00221239 -0.0126295 0.0010056 0.006396 0.00111782 0.00162344 -0.00489754 LIMAA LIMAA
-0.0117202 0.00906505 2.88368e-05 -0.00313735 -0.0142754 0.0180168 0.00715687 -0.00286766 0.000188256 -0.0019292 -0.000645335 -0.00430632 0.00541946 7.58445e-05 0.00478415 0.0025183 0.000202617 0.00101399 -0.00392327 -0.0044136 LIMAA LIMAA
-0.0056573 0.0003519 -0.00541586 0.00206678 0.00684438 -0.00157928 -0.00446824 -0.00386458 0.000423307 -0.0106449 0.00371203 0.00593581 0.00714395 -0.000303011 0.00723025 0.00641845 -0.0024394 0.00384876 -0.00438902 -0.00204 LIMAA LIMAA
-0.00131941 -0.00268245 -0.00648899 0.0038674 0.00175806 0.000534362 -0.0112198 0.00602349 -0.00274305 0.00941375 0.00340388 0.00911411 0.00439104 0.0107164 0.00355467 -0.00767056 -0.00947297 0.00908009 0.0059784 0.00190223 LIMAA LIMAA
-0.00805483 0.0027842 -0.00397482 -0.000259583 0.0130747 -0.0168051 -0.00532113 0.0101565 0.000127902 0.0253238 -0.000885167 0.0225454 -0.0056332 -0.00339936 0.00477534 -0.00660023 -0.00300287 0.0135228 -0.00529618 -0.00827648 LIMAA LIMAA
-0.0108193 0.00794493 -0.00214452 -0.0024397 0.012058 -0.0222378 -0.000346894 0.0055818 1.11194e-05 0.00133488 0.000412712 0.00742798 0.00742066 -0.0034538 0.00689916 0.00220093 -0.00986343 0.000467582 0.00249033 0.000721648 LIMAA LIMAA
-0.00960437 0.00629972 -0.00130618 -0.00232273 -0.0141436 0.0119158 0.00535968 -0.00635758 0.000537124 -0.0141572 0.000598393 -0.00256499 0.00372666 0.00499786 0.00373475 -0.000690495 0.00178584 -0.000488992 -0.00557336 -0.00222692 LIMAA LIMAA
-0.0113109 0.00829317 -0.00098196 -0.0027591 0.000573453 -0.00223425 0.00290731 0.00288154 0.000426183 0.0162856 0.000110998 0.00668784 -0.00139925 -0.00331714 0.000423511 -0.00882154 -0.00386178 0.01975 -0.0116866 -0.00968084 LIMAA LIMAA
-0.00805394 0.0033545 -0.00335107 0.000188224 0.00537296 -0.0111737 -0.00338747 0.00290375 -0.00109886 -0.00287558 0.0035666 -0.0117873 -0.00593223 0.00904536 -0.0138065 0.00071989 0.00224764 -0.0115264 0.00628873 0.00314948 LIMAA LIMAA
-0.0114779 0.00858813 -0.000252406 -0.00387599 -0.0162884 -0.0153246 -0.000430969 -0.00336593 -0.000500908 -0.0134319 0.000914671 -0.00615849 0.00545972 -0.00238799 -0.00246791 0.0130923 -0.00384932 -0.0132922 0.0077929 0.0131378 LIMAA LIMAA
-0.0117867 0.0094811 -0.000257029 -0.00284212 -0.01247 -0.0155162 0.00230508 0.0182361 0.00095839 0.0476628 0.00323596 -0.0125541 -0.00108705 0.000373029 -0.0103321 -0.016099 0.0160456 0.0205142 -0.00502091 -0.00565795 LIMAA LIMAA
-0.00727686 0.00463913 -0.00263916 -0.00121324 -0.0110747 -0.00793608 -0.00404708 -0.00052422 -0.000585753 -0.00412374 0.00135349 -0.00109519 0.00306206 0.00113482 0.00230238 -0.00156425 -0.00273388 -0.00257276 0.00081384 0.00112268 LIMAA LIMAA
-0.00735994 0.0021979 -0.00356683 0.00102577 -0.0034998 -0.0080032 -0.00540894 -0.0021249 0.000380948 -0.00329144 -0.000346811 0.00432082 0.00531776 -0.00149061 0.00196034 -0.00375608 -0.00995902 -0.00382439 0.00721236 0.00151061 LIMAA LIMAA
-0.0124106 0.00960463 -0.00264076 -0.00332971 0.0350012 -0.0280525 0.00152493 0.0049892 0.000226108 0.0111264 0.000831512 0.00780403 0.0305145 0.000745121 0.017584 0.00736019 -0.0124998 0.00415306 -0.00123451 0.00110856 LIMAA LIMAA
-0.0115683 0.00837323 -0.00153036 -0.00278403 -0.00791787 -0.0173538 0.000212936 0.00874169 0.00126348 0.0196804 0.000326408 0.00188362 0.00671756 -0.00306518 0.0045502 -0.000330051 0.00741443 0.0104255 -0.000718759 -0.00381089 LIMAA LIMAA
-0.00486273 -0.00196507 -0.00702386 0.00328159 0.0143055 0.00874635 0.000691449 -0.00438838 -0.00140643 -0.0121667 9.77491e-05 0.0100789 0.00429871 -0.00119111 0.00700512 -0.00310889 0.00137373 0.00713555 -0.000128513 0.00594363 LIMAA LIMAA
-0.00588313 0.00137789 -0.00507401 0.00138032 0.0156847 0.0170034 -0.00047302 -0.00354132 -0.00437025 -0.00368176 0.000113475 0.0219742 -0.00345398 -0.00241758 0.00483874 -0.000609116 -6.79888e-05 0.0183959 -0.00223498 -0.00953477 LIMAA LIMAA
-0.0093685 0.00546738 -0.00291301 -0.00090558 0.00266502 0.00110622 0.000644956 -0.00334267 0.000283186 -0.0133022 0.00131648 0.00772158 0.00277087 -0.000692795 0.0142032 0.00777698 -0.00644176 0.00233476 -0.000317132 0.0010745 LIMAA LIMAA
0.00352462 -0.00204074 -0.0075848 0.00647758 0.0263869 0.0144472 -0.00288106 0.00140886 -0.00317772 0.0053228 4.39183e-05 0.00518979 0.013028 0.0040572 0.0151362 -0.0158839 -0.00766492 0.0171671 0.00554523 -0.0131072 LIMAA LIMAA
-0.00701913 0.00173501 -0.00453296 0.00137666 0.00683133 -0.00635777 -0.00376451 0.00213673 0.00151744 0.000749002 0.000798075 -0.00668557 0.0138124 0.0130917 0.00638034 -0.00269486 0.00583267 0.00279704 -0.00307756 -0.000878155 LIMAA LIMAA
-0.00665496 0.00223769 -0.00380442 0.000671146 -0.00891641 -0.0135785 -0.0051409 0.00439226 -0.0027314 0.00695703 -0.00146708 0.0064177 0.0018328 -0.00448712 -0.00101364 -0.00718712 -0.00354281 0.00925222 -0.00825348 -0.00257719 LIMAA LIMAA
-0.0101609 0.00718476 -0.00311217 -0.00219686 0.0185838 -0.0128705 0.000980081 -0.0024196 -0.000365648 -0.0105857 -0.0014993 0.000408508 0.0156321 -7.6103e-05 0.010303 0.00718309 -0.00930076 -0.00485613 0.00449994 0.00408087 LIMAA LIMAA
-0.0063878 0.00169769 -0.00319377 0.00278404 -0.00238671 0.0259398 0.00254534 -0.00672887 -0.00357522 -0.00651274 0.00141913 -0.0149075 -0.00598831 0.00345155 -0.0106211 -0.0111279 0.00497623 0.00349742 0.000193493 -0.00698955 LIMAA LIMAA
-0.00781439 0.00584564 -0.00229231 -0.000634071 0.00459702 0.0118604 0.00146552 -0.000273916 -5.48296e-06 0.00320652 -0.000489731 0.00973799 0.00446822 0.00190688 0.00113376 0.00364157 -0.000312946 0.0148012 0.00367729 0.00142303 LIMAA LIMAA
-0.0123157 0.00985923 -0.000932213 -0.00282376 0.0173013 -0.0223107 0.00289525 0.0148769 0.0015908 0.0342115 -0.000612424 0.014055 0.00407723 -0.00322326 0.0109691 -0.00425854 0.000200786 0.0196505 -0.00814241 -0.00885329 LIMAA LIMAA
-0.010408 0.00747019 -0.00210435 -0.00258349 0.00813767 -0.0105695 0.000875054 -0.000571381 -0.000557038 -0.00213822 -8.33696e-05 0.00751875 -0.0110468 -0.00626699 -0.00365073 0.00555647 -0.00427018 -0.00210579 0.00155335 -0.000311475 LIMAA LIMAA
-0.000646579 -0.00224211 -0.00661872 0.00382664 0.00609822 -0.00342928 -0.010823 0.000536135 -0.00499746 -0.00445522 0.00294394 0.0146962 -0.00130423 0.00242545 -0.00550558 -0.00259255 -0.0051353 0.00634855 0.0012622 -0.000750513 LIMAA LIMAA
-0.00887915 0.0053369 -0.00338453 -0.00112373 0.00700892 -0.0174154 -0.00473867 -0.000626027 -0.000859288 0.00105725 1.65886e-05 0.00787807 0.00833777 -0.00322414 0.00515577 0.00144171 -0.00697963 0.00122941 0.0051811 0.00408317 LIMAA LIMAA
-0.00768642 0.00311997 -0.00318964 0.00123723 0.000687026 0.0130686 -0.000651604 -0.00561881 -0.000362577 -0.0147518 -0.00238826 0.00514944 0.0116636 -0.00330828 0.00825286 0.000646089 0.000462934 0.00694376 0.00202544 -0.00336079 LIMAA LIMAA
-0.00906814 0.00517962 -0.00303251 -0.00119204 0.00230004 0.0049373 0.00203979 -0.00698375 -0.000495734 -0.0124004 0.00185553 -0.0201092 -0.00846855 0.00110482 -0.013087 0.00227882 0.00733386 -0.00260574 -0.000284094 -0.00170443 LIMAA LIMAA
-0.00316915 -0.0057046 -0.00846518 0.00649041 0.0290234 0.0156338 -0.00880055 0.00169356 0.00112101 0.0052385 -0.00120722 0.00427129 0.00150013 0.00492241 -0.0071146 0.00728721 -0.00254511 0.0114251 0.0103785 0.00145132 LIMAA LIMAA
-0.00947872 0.0050349 -0.00315006 -0.000782898 0.00440669 -0.0104564 -0.0018085 -0.00109653 0.000536625 -0.0107385 -0.0015177 0.0069084 0.0099567 -6.66347e-05 0.00822882 0.00730674 -0.0039385 0.00075074 0.00283559 0.00743652 LIMAA LIMAA
-0.0111413 0.00821714 -0.000905481 -0.00182587 -0.00290434 -0.0136654 -0.00143672 -0.00144375 -0.00124579 -0.00498324 -0.000391758 0.00195362 0.0086348 -0.000351244 0.00538049 0.00896818 -0.00318706 -0.0114328 0.00709304 0.00271627 LIMAA LIMAA
-0.0107259 0.00749932 -0.00149438 -0.00189053 0.00297217 -0.00360448 0.00114526 -0.00685868 0.000184511 -0.0147738 -0.000706218 0.0093475 0.0103161 0.00189018 0.00952636 0.00487524 -0.0083212 -0.00207035 -0.00115126 0.00279479 LIMAA LIMAA
-0.00600502 0.00188653 -0.00404706 5.0865e-05 0.0101847 -0.00891919 -0.0026459 -2.11354e-05 0.00109672 -0.00637509 0.000886559 0.00643629 0.00946616 -0.00256825 0.00444561 0.006846 -0.00669752 0.00699714 0.00117188 0.00388347 LIMAA LIMAA
-0.0108079 0.00798309 -0.000419127 -0.00175568 -0.0147249 -0.005214 0.000104606 0.00415829 0.000431489 0.0124912 -0.000626205 -0.000499493 -0.000101871 0.00036653 0.00126806 -0.00690372 0.00439276 0.0079491 -0.00544886 -0.00298283 LIMAA LIMAA
-0.00954635 0.00583449 -0.00337119 -0.00175378 0.00831269 -0.0186823 -0.00391412 0.00226736 0.000726438 0.00428067 -0.00203468 0.0164164 -0.00275984 -0.0064007 0.00972675 -0.00176226 -0.00852822 -0.000624733 -0.00590955 -0.00138658 LIMAA LIMAA
-0.0112286 0.00849008 -0.00146144 -0.00301237 -0.00747655 -0.0123738 0.000954915 0.00118365 0.00155055 0.00560802 -0.000609675 0.00575995 -0.00238337 -0.00151709 0.0023493 0.00706182 -0.00460053 -0.0121074 0.00408441 0.00930613 LIMAA LIMAA
-0.00917205 0.00514759 -0.00255298 -0.000764792 -0.00151171 -0.0162333 -0.00367819 0.00392116 -0.000253695 0.015127 0.00137995 0.00290073 0.000702652 0.000809278 0.0067081 0.00198906 -0.00168308 0.0147949 -0.00715297 -0.00417115 LIMAA LIMAA
-0.00990582 0.00644448 -0.00172616 -0.00220215 -0.0157307 -0.0109445 -0.00382507 -0.00253171 -0.000519192 -0.00649633 -0.00232061 0.000706175 0.00759241 0.00115814 0.00591807 -0.00193923 -0.00106755 -0.00256196 0.00879243 0.00012012 LIMAA LIMAA
