RNAseq_dataset Gene coloc_posterior
GENCORD_T-cell MRPS18B 0.0118255649089083
GENCORD_T-cell ATAT1 0.0117053246301467
GENCORD_T-cell C6orf136 0.0111828521956239
GENCORD_T-cell DHX16 0.0137027085886006
GENCORD_T-cell PPP1R18 0.00673810041317305
GENCORD_T-cell NRM 0.0110670886204714
GENCORD_T-cell MDC1 0.0327224349651016
GENCORD_T-cell TUBB 0.0129592187495643
GENCORD_T-cell FLOT1 0.695204205536857
GENCORD_T-cell IER3 0.249609727145862
GENCORD_T-cell DDR1 0.0165895952170702
GENCORD_T-cell GTF2H4 0.0109808205145239
GENCORD_T-cell VARS2 0.00111785975006855
GENCORD_T-cell SFTA2 NA
GENCORD_T-cell DPCR1 NA
GENCORD_T-cell MUC21 NA
GENCORD_T-cell MUC22 NA
GENCORD_T-cell C6orf15 NA
GENCORD_T-cell PSORS1C1 NA
GENCORD_T-cell CDSN NA
GENCORD_T-cell PSORS1C2 NA
GENCORD_T-cell CCHCR1 0.000914630714035483
GENCORD_T-cell TCF19 0.00782367277435233
GENCORD_T-cell POU5F1 0.000560660348563732
GENCORD_T-cell HCG27 0.000912649783270626
GENCORD_T-cell HLA-C 0.000396208239737446
GENCORD_T-cell HLA-B 0.000586744281742142
GENCORD_T-cell MICA 0.00278070577122393
GENCORD_T-cell MICB 0.000438253790891606
GENCORD_T-cell MCCD1 0.0137168631936607
GENCORD_T-cell DDX39B 0.0104838308752654
GENCORD_T-cell ATP6V1G2-DDX39B NA
GEUVADIS_LCL HLA-A 0.00354317763232494
GEUVADIS_LCL ZNRD1 0.00174993211067682
GEUVADIS_LCL PPP1R11 0.00491345552373226
GEUVADIS_LCL RNF39 0.00538933233690921
GEUVADIS_LCL TRIM31 0.000877045035674389
GEUVADIS_LCL TRIM40 NA
GEUVADIS_LCL TRIM10 NA
GEUVADIS_LCL TRIM15 NA
GEUVADIS_LCL TRIM26 0.0177567290833741
GEUVADIS_LCL TRIM39 0.0117959276994522
GEUVADIS_LCL TRIM39-RPP21 NA
GEUVADIS_LCL RPP21 0.00555712895867592
GEUVADIS_LCL HLA-E 0.0194168351420739
GEUVADIS_LCL GNL1 0.00520784582731188
GEUVADIS_LCL PRR3 0.0178795138832005
GEUVADIS_LCL ABCF1 7.5509381719554e-05
GEUVADIS_LCL PPP1R10 0.0379188860086225
GEUVADIS_LCL MRPS18B 0.0080892577781302
GEUVADIS_LCL ATAT1 0.00739412622483533
GEUVADIS_LCL C6orf136 0.0101608158476404
GEUVADIS_LCL DHX16 0.0106193540835967
GEUVADIS_LCL PPP1R18 0.00140120447927139
GEUVADIS_LCL NRM 0.0275359611706955
GEUVADIS_LCL MDC1 0.0134868152434471
GEUVADIS_LCL TUBB 0.0103815037920925
GEUVADIS_LCL FLOT1 0.0134219599764245
GEUVADIS_LCL IER3 0.000896577575081865
GEUVADIS_LCL DDR1 0.000178070892112388
GEUVADIS_LCL GTF2H4 0.0285218823301204
GEUVADIS_LCL VARS2 0.001147873296348
GEUVADIS_LCL SFTA2 NA
GEUVADIS_LCL DPCR1 NA
GEUVADIS_LCL MUC21 NA
GEUVADIS_LCL MUC22 NA
GEUVADIS_LCL C6orf15 NA
GEUVADIS_LCL PSORS1C1 NA
GEUVADIS_LCL CDSN NA
GEUVADIS_LCL PSORS1C2 NA
GEUVADIS_LCL CCHCR1 0.000379857125551497
GEUVADIS_LCL TCF19 0.000807339601446567
GEUVADIS_LCL POU5F1 0.000378502225773097
GEUVADIS_LCL HCG27 0.000658580248033425
GEUVADIS_LCL HLA-C 0.000408235821686149
GEUVADIS_LCL HLA-B 0.000270129341533356
GEUVADIS_LCL MICA 0.000862234342078124
GEUVADIS_LCL MICB 0.000187113105426996
GEUVADIS_LCL MCCD1 NA
GEUVADIS_LCL DDX39B 0.00859894753544578
GEUVADIS_LCL ATP6V1G2-DDX39B NA
HipSci_iPSC HLA-A 0.00388961305155748
HipSci_iPSC ZNRD1 0.00182535590287356
HipSci_iPSC PPP1R11 0.00902668170098616
HipSci_iPSC RNF39 0.00179497324515664
HipSci_iPSC TRIM31 NA
HipSci_iPSC TRIM40 NA
HipSci_iPSC TRIM10 NA
HipSci_iPSC TRIM15 NA
HipSci_iPSC TRIM26 0.00767617121825785
HipSci_iPSC TRIM39 0.00202472734773273
HipSci_iPSC TRIM39-RPP21 NA
HipSci_iPSC RPP21 0.0166009609216437
HipSci_iPSC HLA-E 0.00854095823083099
HipSci_iPSC GNL1 0.00910581655311622
HipSci_iPSC PRR3 0.0072380113663483
HipSci_iPSC ABCF1 0.00815675865298874
HipSci_iPSC PPP1R10 0.018781155664014
HipSci_iPSC MRPS18B 0.0393213631218813
HipSci_iPSC ATAT1 0.00852256773473658
HipSci_iPSC C6orf136 0.00827955992383683
HipSci_iPSC DHX16 0.137260271330826
HipSci_iPSC PPP1R18 0.0321176753868829
HipSci_iPSC NRM 0.0126569896829898
HipSci_iPSC MDC1 0.00678025245169367
HipSci_iPSC TUBB 0.000954703989049336
HipSci_iPSC FLOT1 0.000905179352031589
HipSci_iPSC IER3 0.00652679400211985
HipSci_iPSC DDR1 0.00284109151884343
HipSci_iPSC GTF2H4 0.00746302454858641
HipSci_iPSC VARS2 0.00108409019702057
HipSci_iPSC SFTA2 NA
HipSci_iPSC DPCR1 NA
HipSci_iPSC MUC21 NA
HipSci_iPSC MUC22 NA
HipSci_iPSC C6orf15 NA
HipSci_iPSC PSORS1C1 NA
HipSci_iPSC CDSN NA
HipSci_iPSC PSORS1C2 0.000370402225363164
HipSci_iPSC CCHCR1 0.000345187819135978
HipSci_iPSC TCF19 0.00808488775964178
HipSci_iPSC POU5F1 0.013510885325924
HipSci_iPSC HCG27 0.00596022974304989
HipSci_iPSC HLA-C 0.000423039795079108
HipSci_iPSC HLA-B 0.000365705790466108
HipSci_iPSC MICA 0.000949541492742064
HipSci_iPSC MICB 0.000202809050135506
HipSci_iPSC MCCD1 NA
HipSci_iPSC DDX39B 0.00929350871122154
HipSci_iPSC ATP6V1G2-DDX39B NA
Lepik_2017_blood HLA-A 0.00475716286328419
Lepik_2017_blood ZNRD1 0.00244078090074324
Lepik_2017_blood PPP1R11 0.00536075734235369
Lepik_2017_blood RNF39 NA
Lepik_2017_blood TRIM31 NA
Lepik_2017_blood TRIM40 0.00246057042462612
Lepik_2017_blood TRIM10 0.723180069297331
Lepik_2017_blood TRIM15 NA
Lepik_2017_blood TRIM26 0.0490433659063879
Lepik_2017_blood TRIM39 0.0603539322765096
Lepik_2017_blood TRIM39-RPP21 NA
Lepik_2017_blood RPP21 0.0550984850290074
Lepik_2017_blood HLA-E 0.00204556206819209
Lepik_2017_blood GNL1 0.0348502660609831
Lepik_2017_blood PRR3 0.0156626105852193
Lepik_2017_blood ABCF1 0.000170244058997309
Lepik_2017_blood PPP1R10 0.00857029853274685
Lepik_2017_blood MRPS18B 0.0163873410947793
Lepik_2017_blood ATAT1 0.0165896064620329
Lepik_2017_blood C6orf136 0.00762503536720346
Lepik_2017_blood DHX16 0.0075559426327217
Lepik_2017_blood PPP1R18 0.00975046781127589
Lepik_2017_blood NRM 0.000120972847029454
Lepik_2017_blood MDC1 0.00715308737627738
Lepik_2017_blood TUBB 0.00480015675931051
Lepik_2017_blood FLOT1 0.000226437473545289
Lepik_2017_blood IER3 0.0504197133824313
Lepik_2017_blood DDR1 0.000232165211103763
Lepik_2017_blood GTF2H4 0.0126245462237675
Lepik_2017_blood VARS2 0.0016632906503376
Lepik_2017_blood SFTA2 NA
Lepik_2017_blood DPCR1 NA
Lepik_2017_blood MUC21 NA
Lepik_2017_blood MUC22 NA
Lepik_2017_blood C6orf15 NA
Lepik_2017_blood PSORS1C1 NA
Lepik_2017_blood CDSN NA
Lepik_2017_blood PSORS1C2 NA
Lepik_2017_blood CCHCR1 0.00221460202148509
Lepik_2017_blood TCF19 0.000762692012601683
Lepik_2017_blood POU5F1 NA
Lepik_2017_blood HCG27 0.000635821192363414
Lepik_2017_blood HLA-C 0.000615038805946216
Lepik_2017_blood HLA-B 0.000885938544358549
Lepik_2017_blood MICA 0.00197065347485146
Lepik_2017_blood MICB 0.000868407278263665
Lepik_2017_blood MCCD1 NA
Lepik_2017_blood DDX39B 0.0021846497217521
Lepik_2017_blood ATP6V1G2-DDX39B NA
Nedelec_2016_macrophage_Listeria HLA-A 0.00619742044083415
Nedelec_2016_macrophage_Listeria ZNRD1 0.279182922620992
Nedelec_2016_macrophage_Listeria PPP1R11 0.00387857605814157
Nedelec_2016_macrophage_Listeria RNF39 NA
Nedelec_2016_macrophage_Listeria TRIM31 NA
Nedelec_2016_macrophage_Listeria TRIM40 NA
Nedelec_2016_macrophage_Listeria TRIM10 NA
Nedelec_2016_macrophage_Listeria TRIM15 NA
Nedelec_2016_macrophage_Listeria TRIM26 0.0105140997001281
Nedelec_2016_macrophage_Listeria TRIM39 0.0291243698528608
Nedelec_2016_macrophage_Listeria TRIM39-RPP21 NA
Nedelec_2016_macrophage_Listeria RPP21 0.0240776423849406
Nedelec_2016_macrophage_Listeria HLA-E 0.0288324254138939
Nedelec_2016_macrophage_Listeria GNL1 0.00825699202230494
Nedelec_2016_macrophage_Listeria PRR3 0.0151960612046687
Nedelec_2016_macrophage_Listeria ABCF1 0.00845070887278345
Nedelec_2016_macrophage_Listeria PPP1R10 0.0100480696817302
Nedelec_2016_macrophage_Listeria MRPS18B 0.0233587735565343
Nedelec_2016_macrophage_Listeria ATAT1 0.00919340655135505
Nedelec_2016_macrophage_Listeria C6orf136 0.0179662955910828
Nedelec_2016_macrophage_Listeria DHX16 0.229612710281692
Nedelec_2016_macrophage_Listeria PPP1R18 0.0564793488014907
Nedelec_2016_macrophage_Listeria NRM 0.00935933068861251
Nedelec_2016_macrophage_Listeria MDC1 0.00883298628891856
Nedelec_2016_macrophage_Listeria TUBB 0.0103008747797486
Nedelec_2016_macrophage_Listeria FLOT1 0.00979922077521579
Nedelec_2016_macrophage_Listeria IER3 0.00913413559864998
Nedelec_2016_macrophage_Listeria DDR1 0.00411214769644062
Nedelec_2016_macrophage_Listeria GTF2H4 0.0132052339983467
Nedelec_2016_macrophage_Listeria VARS2 0.000164029706476396
Nedelec_2016_macrophage_Listeria SFTA2 NA
Nedelec_2016_macrophage_Listeria DPCR1 NA
Nedelec_2016_macrophage_Listeria MUC21 NA
Nedelec_2016_macrophage_Listeria MUC22 NA
Nedelec_2016_macrophage_Listeria C6orf15 NA
Nedelec_2016_macrophage_Listeria PSORS1C1 NA
Nedelec_2016_macrophage_Listeria CDSN NA
Nedelec_2016_macrophage_Listeria PSORS1C2 NA
Nedelec_2016_macrophage_Listeria CCHCR1 0.000412670804448593
Nedelec_2016_macrophage_Listeria TCF19 0.0133496669427297
Nedelec_2016_macrophage_Listeria POU5F1 NA
Nedelec_2016_macrophage_Listeria HCG27 0.000361668912284158
Nedelec_2016_macrophage_Listeria HLA-C 0.000368514351282472
Nedelec_2016_macrophage_Listeria HLA-B 0.243144576352793
Nedelec_2016_macrophage_Listeria MICA 0.00083984496340101
Nedelec_2016_macrophage_Listeria MICB 0.0259854327923683
Nedelec_2016_macrophage_Listeria MCCD1 NA
Nedelec_2016_macrophage_Listeria DDX39B 0.223346724909941
Nedelec_2016_macrophage_Listeria ATP6V1G2-DDX39B NA
Nedelec_2016_macrophage_naive HLA-A 0.00407333005735501
Nedelec_2016_macrophage_naive ZNRD1 0.00885773830641021
Nedelec_2016_macrophage_naive PPP1R11 0.0122919512346953
Nedelec_2016_macrophage_naive RNF39 NA
Nedelec_2016_macrophage_naive TRIM31 NA
Nedelec_2016_macrophage_naive TRIM40 NA
Nedelec_2016_macrophage_naive TRIM10 NA
Nedelec_2016_macrophage_naive TRIM15 NA
Nedelec_2016_macrophage_naive TRIM26 0.0133248095489198
Nedelec_2016_macrophage_naive TRIM39 0.0108676707626806
Nedelec_2016_macrophage_naive TRIM39-RPP21 NA
Nedelec_2016_macrophage_naive RPP21 0.0457140752533611
Nedelec_2016_macrophage_naive HLA-E 0.000106896011223473
Nedelec_2016_macrophage_naive GNL1 0.0175295071607437
Nedelec_2016_macrophage_naive PRR3 0.00867461485237335
Nedelec_2016_macrophage_naive ABCF1 0.00845300827201132
Nedelec_2016_macrophage_naive PPP1R10 0.0161333764009883
Nedelec_2016_macrophage_naive MRPS18B 0.0155291920589526
Nedelec_2016_macrophage_naive ATAT1 0.00919332256623011
Nedelec_2016_macrophage_naive C6orf136 0.0104122479452605
Nedelec_2016_macrophage_naive DHX16 0.0140902731589239
Nedelec_2016_macrophage_naive PPP1R18 0.000638092219491964
Nedelec_2016_macrophage_naive NRM 0.0195974226243284
Nedelec_2016_macrophage_naive MDC1 0.0125009099709114
Nedelec_2016_macrophage_naive TUBB 0.0526705267267775
Nedelec_2016_macrophage_naive FLOT1 0.0109457367792627
Nedelec_2016_macrophage_naive IER3 0.000162435754895983
Nedelec_2016_macrophage_naive DDR1 0.000352992117075548
Nedelec_2016_macrophage_naive GTF2H4 0.00896266798072347
Nedelec_2016_macrophage_naive VARS2 0.000342704661258284
Nedelec_2016_macrophage_naive SFTA2 NA
Nedelec_2016_macrophage_naive DPCR1 NA
Nedelec_2016_macrophage_naive MUC21 NA
Nedelec_2016_macrophage_naive MUC22 NA
Nedelec_2016_macrophage_naive C6orf15 NA
Nedelec_2016_macrophage_naive PSORS1C1 NA
Nedelec_2016_macrophage_naive CDSN NA
Nedelec_2016_macrophage_naive PSORS1C2 NA
Nedelec_2016_macrophage_naive CCHCR1 0.000509326645693008
Nedelec_2016_macrophage_naive TCF19 0.0318898084414832
Nedelec_2016_macrophage_naive POU5F1 NA
Nedelec_2016_macrophage_naive HCG27 0.000348018482467882
Nedelec_2016_macrophage_naive HLA-C 0.000337010215492986
Nedelec_2016_macrophage_naive HLA-B 0.033570889885495
Nedelec_2016_macrophage_naive MICA 0.000831061932184342
Nedelec_2016_macrophage_naive MICB 0.00043778956513116
Nedelec_2016_macrophage_naive MCCD1 NA
Nedelec_2016_macrophage_naive DDX39B 0.0894919848492084
Nedelec_2016_macrophage_naive ATP6V1G2-DDX39B NA
Nedelec_2016_macrophage_Salmonella HLA-A 0.00435117332546233
Nedelec_2016_macrophage_Salmonella ZNRD1 0.00842338262857151
Nedelec_2016_macrophage_Salmonella PPP1R11 0.00540880106988789
Nedelec_2016_macrophage_Salmonella RNF39 NA
Nedelec_2016_macrophage_Salmonella TRIM31 NA
Nedelec_2016_macrophage_Salmonella TRIM40 NA
Nedelec_2016_macrophage_Salmonella TRIM10 NA
Nedelec_2016_macrophage_Salmonella TRIM15 NA
Nedelec_2016_macrophage_Salmonella TRIM26 0.00907721464946915
Nedelec_2016_macrophage_Salmonella TRIM39 0.0191710056718507
Nedelec_2016_macrophage_Salmonella TRIM39-RPP21 NA
Nedelec_2016_macrophage_Salmonella RPP21 0.0197494219130894
Nedelec_2016_macrophage_Salmonella HLA-E 0.0344053024739888
Nedelec_2016_macrophage_Salmonella GNL1 0.018144000341255
Nedelec_2016_macrophage_Salmonella PRR3 0.0845892867083419
Nedelec_2016_macrophage_Salmonella ABCF1 0.000113037214034636
Nedelec_2016_macrophage_Salmonella PPP1R10 0.00981549767202306
Nedelec_2016_macrophage_Salmonella MRPS18B 0.0300943792964268
Nedelec_2016_macrophage_Salmonella ATAT1 0.00979716461147771
Nedelec_2016_macrophage_Salmonella C6orf136 0.0093046407864415
Nedelec_2016_macrophage_Salmonella DHX16 0.0163044025700741
Nedelec_2016_macrophage_Salmonella PPP1R18 0.00793528857058975
Nedelec_2016_macrophage_Salmonella NRM 0.00936173289956547
Nedelec_2016_macrophage_Salmonella MDC1 0.00949755886394885
Nedelec_2016_macrophage_Salmonella TUBB 0.00952937012373388
Nedelec_2016_macrophage_Salmonella FLOT1 0.00954521969920221
Nedelec_2016_macrophage_Salmonella IER3 0.0508829998940142
Nedelec_2016_macrophage_Salmonella DDR1 0.00016184603564747
Nedelec_2016_macrophage_Salmonella GTF2H4 NA
Nedelec_2016_macrophage_Salmonella VARS2 0.000164155033308139
Nedelec_2016_macrophage_Salmonella SFTA2 NA
Nedelec_2016_macrophage_Salmonella DPCR1 NA
Nedelec_2016_macrophage_Salmonella MUC21 NA
Nedelec_2016_macrophage_Salmonella MUC22 NA
Nedelec_2016_macrophage_Salmonella C6orf15 NA
Nedelec_2016_macrophage_Salmonella PSORS1C1 NA
Nedelec_2016_macrophage_Salmonella CDSN NA
Nedelec_2016_macrophage_Salmonella PSORS1C2 NA
Nedelec_2016_macrophage_Salmonella CCHCR1 0.000411288364456207
Nedelec_2016_macrophage_Salmonella TCF19 0.0103357100815969
Nedelec_2016_macrophage_Salmonella POU5F1 NA
Nedelec_2016_macrophage_Salmonella HCG27 0.000315253890523026
Nedelec_2016_macrophage_Salmonella HLA-C 0.000454409553096004
Nedelec_2016_macrophage_Salmonella HLA-B 0.115567657268852
Nedelec_2016_macrophage_Salmonella MICA 0.000821754465382038
Nedelec_2016_macrophage_Salmonella MICB 0.000263411952330222
Nedelec_2016_macrophage_Salmonella MCCD1 NA
Nedelec_2016_macrophage_Salmonella DDX39B 0.0267611803885804
Nedelec_2016_macrophage_Salmonella ATP6V1G2-DDX39B NA
Quach_2016_monocyte_naive HLA-A 0.00389643482682242
Quach_2016_monocyte_naive ZNRD1 0.00180915714117935
Quach_2016_monocyte_naive PPP1R11 0.0373463842058803
Quach_2016_monocyte_naive RNF39 0.0129720054588666
Quach_2016_monocyte_naive TRIM31 NA
Quach_2016_monocyte_naive TRIM40 NA
Quach_2016_monocyte_naive TRIM10 NA
Quach_2016_monocyte_naive TRIM15 NA
Quach_2016_monocyte_naive TRIM26 0.00197048023888015
Quach_2016_monocyte_naive TRIM39 0.000957432669504042
Quach_2016_monocyte_naive TRIM39-RPP21 NA
Quach_2016_monocyte_naive RPP21 0.000993664267294521
Quach_2016_monocyte_naive HLA-E 0.0107495811886188
Quach_2016_monocyte_naive GNL1 0.0300860049913698
Quach_2016_monocyte_naive PRR3 0.00371793763731194
Quach_2016_monocyte_naive ABCF1 0.00011564003642292
Quach_2016_monocyte_naive PPP1R10 0.01094267214923
Quach_2016_monocyte_naive MRPS18B 0.0100781621343136
Quach_2016_monocyte_naive ATAT1 0.0221652655798183
Quach_2016_monocyte_naive C6orf136 0.0131906399871264
Quach_2016_monocyte_naive DHX16 0.0109390920607047
Quach_2016_monocyte_naive PPP1R18 0.000139605885501921
Quach_2016_monocyte_naive NRM 0.0134941021366795
Quach_2016_monocyte_naive MDC1 0.00338887232973217
Quach_2016_monocyte_naive TUBB 0.0115195765755061
Quach_2016_monocyte_naive FLOT1 0.000160614630949456
Quach_2016_monocyte_naive IER3 0.00016256104687412
Quach_2016_monocyte_naive DDR1 0.000157143231181965
Quach_2016_monocyte_naive GTF2H4 NA
Quach_2016_monocyte_naive VARS2 0.000756887020758791
Quach_2016_monocyte_naive SFTA2 NA
Quach_2016_monocyte_naive DPCR1 NA
Quach_2016_monocyte_naive MUC21 NA
Quach_2016_monocyte_naive MUC22 NA
Quach_2016_monocyte_naive C6orf15 NA
Quach_2016_monocyte_naive PSORS1C1 NA
Quach_2016_monocyte_naive CDSN NA
Quach_2016_monocyte_naive PSORS1C2 NA
Quach_2016_monocyte_naive CCHCR1 0.0087034879058586
Quach_2016_monocyte_naive TCF19 0.000543205468020694
Quach_2016_monocyte_naive POU5F1 NA
Quach_2016_monocyte_naive HCG27 0.000792433911254481
Quach_2016_monocyte_naive HLA-C 0.000411892002470424
Quach_2016_monocyte_naive HLA-B 0.295710477214505
Quach_2016_monocyte_naive MICA 0.000868844594584625
Quach_2016_monocyte_naive MICB 0.000261341345032996
Quach_2016_monocyte_naive MCCD1 NA
Quach_2016_monocyte_naive DDX39B 0.0644487705358358
Quach_2016_monocyte_naive ATP6V1G2-DDX39B NA
Quach_2016_monocyte_LPS HLA-A 0.00288759603389342
Quach_2016_monocyte_LPS ZNRD1 0.00184851895395271
Quach_2016_monocyte_LPS PPP1R11 0.00355204875414029
Quach_2016_monocyte_LPS RNF39 0.00828292108196499
Quach_2016_monocyte_LPS TRIM31 NA
Quach_2016_monocyte_LPS TRIM40 NA
Quach_2016_monocyte_LPS TRIM10 NA
Quach_2016_monocyte_LPS TRIM15 NA
Quach_2016_monocyte_LPS TRIM26 0.00242563236886716
Quach_2016_monocyte_LPS TRIM39 0.0159341232120585
Quach_2016_monocyte_LPS TRIM39-RPP21 NA
Quach_2016_monocyte_LPS RPP21 0.01395300004724
Quach_2016_monocyte_LPS HLA-E 0.00312758741920005
Quach_2016_monocyte_LPS GNL1 0.0269834353194406
Quach_2016_monocyte_LPS PRR3 0.011207469181712
Quach_2016_monocyte_LPS ABCF1 0.000112792325340139
Quach_2016_monocyte_LPS PPP1R10 0.0120170291408354
Quach_2016_monocyte_LPS MRPS18B 0.0557866540381578
Quach_2016_monocyte_LPS ATAT1 0.00585556087442484
Quach_2016_monocyte_LPS C6orf136 0.0113754305528682
Quach_2016_monocyte_LPS DHX16 0.00955809982519217
Quach_2016_monocyte_LPS PPP1R18 0.00328130787375159
Quach_2016_monocyte_LPS NRM 0.0248202809585156
Quach_2016_monocyte_LPS MDC1 0.0113156244816897
Quach_2016_monocyte_LPS TUBB 0.0117847600220687
Quach_2016_monocyte_LPS FLOT1 0.0112140361646476
Quach_2016_monocyte_LPS IER3 0.000144987075741283
Quach_2016_monocyte_LPS DDR1 0.000155021843707389
Quach_2016_monocyte_LPS GTF2H4 NA
Quach_2016_monocyte_LPS VARS2 0.00112902054436355
Quach_2016_monocyte_LPS SFTA2 NA
Quach_2016_monocyte_LPS DPCR1 NA
Quach_2016_monocyte_LPS MUC21 NA
Quach_2016_monocyte_LPS MUC22 NA
Quach_2016_monocyte_LPS C6orf15 NA
Quach_2016_monocyte_LPS PSORS1C1 NA
Quach_2016_monocyte_LPS CDSN NA
Quach_2016_monocyte_LPS PSORS1C2 NA
Quach_2016_monocyte_LPS CCHCR1 0.00319539430568029
Quach_2016_monocyte_LPS TCF19 0.00777216223854889
Quach_2016_monocyte_LPS POU5F1 NA
Quach_2016_monocyte_LPS HCG27 0.000336527325672467
Quach_2016_monocyte_LPS HLA-C 0.000455890021300929
Quach_2016_monocyte_LPS HLA-B 0.00502277913292822
Quach_2016_monocyte_LPS MICA 0.000870690071129408
Quach_2016_monocyte_LPS MICB 0.000433860127144161
Quach_2016_monocyte_LPS MCCD1 NA
Quach_2016_monocyte_LPS DDX39B 0.010801065368959
Quach_2016_monocyte_LPS ATP6V1G2-DDX39B NA
Quach_2016_monocyte_Pam3CSK4 HLA-A 0.00351255666127822
Quach_2016_monocyte_Pam3CSK4 ZNRD1 0.00468008235878643
Quach_2016_monocyte_Pam3CSK4 PPP1R11 0.00342068619169846
Quach_2016_monocyte_Pam3CSK4 RNF39 0.0152640372287694
Quach_2016_monocyte_Pam3CSK4 TRIM31 NA
Quach_2016_monocyte_Pam3CSK4 TRIM40 NA
Quach_2016_monocyte_Pam3CSK4 TRIM10 NA
Quach_2016_monocyte_Pam3CSK4 TRIM15 NA
Quach_2016_monocyte_Pam3CSK4 TRIM26 0.000714160364632379
Quach_2016_monocyte_Pam3CSK4 TRIM39 0.0162875217309087
Quach_2016_monocyte_Pam3CSK4 TRIM39-RPP21 NA
Quach_2016_monocyte_Pam3CSK4 RPP21 0.0196119922303738
Quach_2016_monocyte_Pam3CSK4 HLA-E 0.0279137864249058
Quach_2016_monocyte_Pam3CSK4 GNL1 0.0116890133519782
Quach_2016_monocyte_Pam3CSK4 PRR3 0.0122233069484823
Quach_2016_monocyte_Pam3CSK4 ABCF1 0.000112994469222347
Quach_2016_monocyte_Pam3CSK4 PPP1R10 0.0147163324539616
Quach_2016_monocyte_Pam3CSK4 MRPS18B 0.0184340041450707
Quach_2016_monocyte_Pam3CSK4 ATAT1 0.00954200035162532
Quach_2016_monocyte_Pam3CSK4 C6orf136 0.0126562633055954
Quach_2016_monocyte_Pam3CSK4 DHX16 0.0130703507908827
Quach_2016_monocyte_Pam3CSK4 PPP1R18 0.000878576521762806
Quach_2016_monocyte_Pam3CSK4 NRM 0.0144309953873952
Quach_2016_monocyte_Pam3CSK4 MDC1 0.0120232784128134
Quach_2016_monocyte_Pam3CSK4 TUBB 0.0122112616090356
Quach_2016_monocyte_Pam3CSK4 FLOT1 0.0163054017794038
Quach_2016_monocyte_Pam3CSK4 IER3 0.0141143911321258
Quach_2016_monocyte_Pam3CSK4 DDR1 0.000156073180590438
Quach_2016_monocyte_Pam3CSK4 GTF2H4 NA
Quach_2016_monocyte_Pam3CSK4 VARS2 0.00112269521749412
Quach_2016_monocyte_Pam3CSK4 SFTA2 NA
Quach_2016_monocyte_Pam3CSK4 DPCR1 NA
Quach_2016_monocyte_Pam3CSK4 MUC21 NA
Quach_2016_monocyte_Pam3CSK4 MUC22 NA
Quach_2016_monocyte_Pam3CSK4 C6orf15 NA
Quach_2016_monocyte_Pam3CSK4 PSORS1C1 NA
Quach_2016_monocyte_Pam3CSK4 CDSN NA
Quach_2016_monocyte_Pam3CSK4 PSORS1C2 NA
Quach_2016_monocyte_Pam3CSK4 CCHCR1 0.000677124219800854
Quach_2016_monocyte_Pam3CSK4 TCF19 0.000622589685897769
Quach_2016_monocyte_Pam3CSK4 POU5F1 NA
Quach_2016_monocyte_Pam3CSK4 HCG27 0.000327190238499106
Quach_2016_monocyte_Pam3CSK4 HLA-C 0.000421308332997276
Quach_2016_monocyte_Pam3CSK4 HLA-B 0.399645413634486
Quach_2016_monocyte_Pam3CSK4 MICA 0.000887149717362602
Quach_2016_monocyte_Pam3CSK4 MICB 0.000417838498093718
Quach_2016_monocyte_Pam3CSK4 MCCD1 NA
Quach_2016_monocyte_Pam3CSK4 DDX39B 0.0136662514743831
Quach_2016_monocyte_Pam3CSK4 ATP6V1G2-DDX39B NA
Quach_2016_monocyte_R848 HLA-A 0.00281744307428034
Quach_2016_monocyte_R848 ZNRD1 0.0184180426720401
Quach_2016_monocyte_R848 PPP1R11 0.00353384433284158
Quach_2016_monocyte_R848 RNF39 0.00509271257126474
Quach_2016_monocyte_R848 TRIM31 NA
Quach_2016_monocyte_R848 TRIM40 NA
Quach_2016_monocyte_R848 TRIM10 NA
Quach_2016_monocyte_R848 TRIM15 NA
Quach_2016_monocyte_R848 TRIM26 0.00791670359202571
Quach_2016_monocyte_R848 TRIM39 0.0100217422108632
Quach_2016_monocyte_R848 TRIM39-RPP21 NA
Quach_2016_monocyte_R848 RPP21 0.000203025728980303
Quach_2016_monocyte_R848 HLA-E 0.784643281913585
Quach_2016_monocyte_R848 GNL1 0.850870099868402
Quach_2016_monocyte_R848 PRR3 0.0150211814272307
Quach_2016_monocyte_R848 ABCF1 0.000116301931269728
Quach_2016_monocyte_R848 PPP1R10 0.013011302756681
Quach_2016_monocyte_R848 MRPS18B 0.0259261197471136
Quach_2016_monocyte_R848 ATAT1 0.0177286597715586
Quach_2016_monocyte_R848 C6orf136 0.0260872496406946
Quach_2016_monocyte_R848 DHX16 0.0110090335247299
Quach_2016_monocyte_R848 PPP1R18 0.00828718368614234
Quach_2016_monocyte_R848 NRM 0.0107466775019923
Quach_2016_monocyte_R848 MDC1 0.00125952135836149
Quach_2016_monocyte_R848 TUBB 0.00137011127715132
Quach_2016_monocyte_R848 FLOT1 0.00885289216593571
Quach_2016_monocyte_R848 IER3 0.000460304402730536
Quach_2016_monocyte_R848 DDR1 0.000156892810607754
Quach_2016_monocyte_R848 GTF2H4 NA
Quach_2016_monocyte_R848 VARS2 0.00111162726396727
Quach_2016_monocyte_R848 SFTA2 NA
